timestamp,mfrid,prodid,sensorid,flags,switch,voltage,freq,reactive,real,apparent,current,temperature
1552854344.68,4,2,10404,11111000,1,242,49.8984375,0,59,None,None,None
1552854353.69,4,2,9611,11111000,1,244,49.80078125,0,26,None,None,None
1552854354.19,4,2,10404,11111000,1,242,49.8515625,0,58,None,None,None
1552854356.7,4,2,7344,11111000,1,245,49.80078125,-7,5,None,None,None
1552854362.7,4,2,9611,11111000,1,244,49.80078125,-2,27,None,None,None
1552854365.7,4,2,10404,11111000,1,242,49.8984375,0,59,None,None,None
1552854371.71,4,2,9611,11111000,1,244,49.80078125,0,28,None,None,None
1552854374.71,4,2,10404,11111000,1,242,49.8984375,0,60,None,None,None
1552854375.31,4,2,7344,11111000,1,244,49.80078125,-8,4,None,None,None
1552854381.61,4,2,9611,11111000,1,244,49.8515625,0,27,None,None,None
1552854386.73,4,2,7344,11111000,1,244,49.80078125,-8,5,None,None,None
1552854392.73,4,2,9611,11111000,1,243,49.80078125,0,27,None,None,None
1552854395.73,4,2,10404,11111000,1,241,49.8984375,0,57,None,None,None
1552854401.74,4,2,9611,11111000,1,243,49.8515625,0,27,None,None,None
1552854404.74,4,2,10404,11111000,1,241,49.8984375,0,57,None,None,None
1552854405.21,4,2,7344,11111000,1,243,49.80078125,-7,6,None,None,None
1552854411.52,4,2,9611,11111000,1,243,49.8515625,0,27,None,None,None
1552854414.1,4,2,10404,11111000,1,242,49.8984375,0,58,None,None,None
1552854416.75,4,2,7344,11111000,1,244,49.80078125,-8,4,None,None,None
1552854422.76,4,2,9611,11111000,1,244,49.80078125,0,28,None,None,None
1552854425.76,4,2,10404,11111000,1,242,49.94921875,0,57,None,None,None
1552854434.77,4,2,10404,11111000,1,242,49.8984375,0,57,None,None,None
1552854435.11,4,2,7344,11111000,1,245,49.80078125,-7,6,None,None,None
1552854441.43,4,2,9611,11111000,1,245,49.80078125,0,27,None,None,None
1552854444.05,4,2,10404,11111000,1,243,49.8984375,0,59,None,None,None
1552854446.78,4,2,7344,11111000,1,245,49.8515625,-9,5,None,None,None
1552854452.79,4,2,9611,11111000,1,245,49.8515625,0,27,None,None,None
1552854455.79,4,2,10404,11111000,1,243,49.94921875,0,58,None,None,None
1552854461.8,4,2,9611,11111000,1,245,49.8984375,0,27,None,None,None
1552854464.8,4,2,10404,11111000,1,243,49.8984375,0,58,None,None,None
1552854465.0,4,2,7344,11111000,1,246,49.8515625,-9,4,None,None,None
1552854471.34,4,2,9611,11111000,1,245,49.8515625,0,27,None,None,None
1552854474.01,4,2,10404,11111000,1,242,49.94921875,0,57,None,None,None
1552854476.81,4,2,7344,11111000,1,245,49.80078125,-8,5,None,None,None
1552854482.82,4,2,9611,11111000,1,244,49.8515625,0,28,None,None,None
1552854485.82,4,2,10404,11111000,1,242,49.8984375,0,59,None,None,None
1552854491.83,4,2,9611,11111000,1,244,49.8515625,0,27,None,None,None
1552854494.83,4,2,10404,11111000,1,242,49.94921875,0,58,None,None,None
1552854501.25,4,2,9611,11111000,1,244,49.8984375,0,28,None,None,None
1552854503.96,4,2,10404,11111000,1,242,49.94921875,0,57,None,None,None
1552854506.84,4,2,7344,11111000,1,245,49.80078125,-7,5,None,None,None
1552854512.85,4,2,9611,11111000,1,245,49.8515625,0,26,None,None,None
1552854515.85,4,2,10404,11111000,1,243,49.8984375,0,57,None,None,None
1552854521.86,4,2,9611,11111000,1,245,49.8984375,0,28,None,None,None
1552854524.86,4,2,10404,11111000,1,243,49.94921875,0,58,None,None,None
1552854531.16,4,2,9611,11111000,1,245,49.8515625,0,27,None,None,None
1552854533.91,4,2,10404,11111000,1,243,49.94921875,0,57,None,None,None
1552854534.76,4,2,7344,11111000,1,245,49.8515625,-8,5,None,None,None
1552854542.88,4,2,9611,11111000,1,245,49.8515625,0,27,None,None,None
1552854545.88,4,2,10404,11111000,1,243,49.94921875,0,57,None,None,None
1552854551.89,4,2,9611,11111000,1,245,49.8984375,0,28,None,None,None
1552854554.89,4,2,10404,11111000,1,243,49.8984375,0,58,None,None,None
1552854561.08,4,2,9611,11111000,1,245,49.8515625,0,27,None,None,None
1552854563.9,4,2,10404,11111000,1,243,49.94921875,0,59,None,None,None
1552854564.66,4,2,7344,11111000,1,245,49.80078125,-8,5,None,None,None
1552854572.91,4,2,9611,11111000,1,245,49.8515625,0,26,None,None,None
1552854573.85,4,2,10404,11111000,1,243,49.94921875,0,58,None,None,None
1552854575.91,4,2,7344,11111000,1,246,49.8515625,-9,6,None,None,None
1552854581.92,4,2,9611,11111000,1,245,49.8984375,0,26,None,None,None
1552854584.92,4,2,10404,11111000,1,243,49.94921875,0,60,None,None,None
1552854593.93,4,2,10404,11111000,1,242,49.94921875,0,58,None,None,None
1552854594.55,4,2,7344,11111000,1,245,49.8515625,-8,3,None,None,None
1552854602.94,4,2,9611,11111000,1,244,49.8515625,0,27,None,None,None
1552854603.8,4,2,10404,11111000,1,242,49.8984375,0,59,None,None,None
1552854605.94,4,2,7344,11111000,1,245,49.80078125,-7,4,None,None,None
1552854611.95,4,2,9611,11111000,1,244,49.8515625,0,28,None,None,None
1552854614.95,4,2,10404,11111000,1,242,49.8984375,0,57,None,None,None
1552854620.96,4,2,9611,11111000,1,245,49.80078125,0,27,None,None,None
1552854623.96,4,2,10404,11111000,1,242,49.8984375,0,58,None,None,None
1552854624.45,4,2,7344,11111000,1,245,49.80078125,-7,5,None,None,None
1552854630.87,4,2,9611,11111000,1,244,49.8515625,0,28,None,None,None
1552854633.76,4,2,10404,11111000,1,242,49.8984375,0,58,None,None,None
1552854635.97,4,2,7344,11111000,1,244,49.8515625,-9,3,None,None,None
1552854641.98,4,2,9611,11111000,1,243,49.8515625,0,28,None,None,None
1552854644.98,4,2,10404,11111000,1,241,49.8984375,0,57,None,None,None
1552854650.98,4,2,9611,11111000,1,243,49.8515625,0,27,None,None,None
1552854653.99,4,2,10404,11111000,1,241,49.8984375,0,58,None,None,None
1552854654.34,4,2,7344,11111000,1,243,49.80078125,-8,4,None,None,None
1552854660.79,4,2,9611,11111000,1,243,49.8515625,0,27,None,None,None
1552854663.71,4,2,10404,11111000,1,241,49.8984375,0,57,None,None,None
1552854666.0,4,2,7344,11111000,1,243,49.80078125,-7,6,None,None,None
1552854672.01,4,2,9611,11111000,1,243,49.80078125,-2,28,None,None,None
1552854675.01,4,2,10404,11111000,1,241,49.8984375,0,58,None,None,None
1552854681.01,4,2,9611,11111000,1,243,49.8515625,0,27,None,None,None
1552854684.02,4,2,10404,11111000,1,241,49.94921875,0,58,None,None,None
1552854684.25,4,2,7344,11111000,1,243,49.80078125,-7,4,None,None,None
1552854690.7,4,2,9611,11111000,1,243,49.8515625,0,27,None,None,None
1552854696.03,4,2,7344,11111000,1,243,49.80078125,-8,5,None,None,None
1552854702.03,4,2,9611,11111000,1,243,49.80078125,0,27,None,None,None
1552854705.04,4,2,10404,11111000,1,241,49.8984375,0,57,None,None,None
1552854711.04,4,2,9611,11111000,1,243,49.80078125,0,26,None,None,None
1552854714.05,4,2,10404,11111000,1,241,49.8515625,0,57,None,None,None
1552854720.61,4,2,9611,11111000,1,243,49.80078125,0,27,None,None,None
1552854723.61,4,2,10404,11111000,1,241,49.8984375,0,58,None,None,None
1552854726.06,4,2,7344,11111000,1,244,49.80078125,-8,4,None,None,None
1552854732.06,4,2,9611,11111000,1,243,49.8515625,0,27,None,None,None
1552854735.07,4,2,10404,11111000,1,242,49.8984375,0,58,None,None,None
1552854741.07,4,2,9611,11111000,1,243,49.75,0,27,None,None,None
1552854744.08,4,2,10404,11111000,1,241,49.8515625,0,58,None,None,None
1552854750.52,4,2,9611,11111000,1,243,49.80078125,0,27,None,None,None
1552854753.57,4,2,10404,11111000,1,241,49.8515625,0,57,None,None,None
1552854754.01,4,2,7344,11111000,1,244,49.75,-8,5,None,None,None
1552854762.09,4,2,9611,11111000,1,243,49.80078125,0,28,None,None,None
1552854765.1,4,2,10404,11111000,1,241,49.8515625,0,58,None,None,None
1552854771.1,4,2,9611,11111000,1,243,49.80078125,0,27,None,None,None
1552854774.11,4,2,10404,11111000,1,241,49.8515625,-2,58,None,None,None
1552854780.44,4,2,9611,11111000,1,243,49.80078125,0,26,None,None,None
1552854783.52,4,2,10404,11111000,1,241,49.8515625,0,58,None,None,None
1552854783.91,4,2,7344,11111000,1,243,49.75,-8,6,None,None,None
1552854792.12,4,2,9611,11111000,1,243,49.80078125,0,27,None,None,None
1552854795.12,4,2,10404,11111000,1,241,49.8515625,0,57,None,None,None
1552854801.13,4,2,9611,11111000,1,243,49.75,0,27,None,None,None
1552854804.13,4,2,10404,11111000,1,241,49.8515625,0,60,None,None,None
1552854810.36,4,2,9611,11111000,1,243,49.80078125,-2,27,None,None,None
1552854813.47,4,2,10404,11111000,1,241,49.8515625,0,57,None,None,None
1552854813.81,4,2,7344,11111000,1,243,49.69921875,-8,6,None,None,None
1552854822.15,4,2,9611,11111000,1,243,49.80078125,0,27,None,None,None
1552854825.15,4,2,10404,11111000,1,241,49.80078125,0,56,None,None,None
1552854831.16,4,2,9611,11111000,1,243,49.75,0,28,None,None,None
1552854834.16,4,2,10404,11111000,1,241,49.8515625,0,59,None,None,None
1552854840.28,4,2,9611,11111000,1,243,49.8515625,0,28,None,None,None
1552854843.42,4,2,10404,11111000,1,241,49.8515625,0,58,None,None,None
1552854843.71,4,2,7344,11111000,1,243,49.80078125,-7,6,None,None,None
1552854852.18,4,2,9611,11111000,1,243,49.75,0,26,None,None,None
1552854855.18,4,2,10404,11111000,1,241,49.80078125,0,57,None,None,None
1552854861.19,4,2,9611,11111000,1,243,49.75,0,27,None,None,None
1552854864.19,4,2,10404,11111000,1,241,49.80078125,0,58,None,None,None
1552854870.2,4,2,9611,11111000,1,243,49.80078125,0,27,None,None,None
1552854873.36,4,2,10404,11111000,1,240,49.8515625,0,57,None,None,None
1552854873.61,4,2,7344,11111000,1,243,49.75,-7,4,None,None,None
1552854880.17,4,2,9611,11111000,1,242,49.80078125,0,28,None,None,None
1552854894.22,4,2,10404,11111000,1,240,49.80078125,0,58,None,None,None
1552854900.23,4,2,9611,11111000,1,242,49.75,0,28,None,None,None
1552854903.31,4,2,10404,11111000,1,240,49.80078125,0,58,None,None,None
1552854903.51,4,2,7344,11111000,1,243,49.75,-7,5,None,None,None
1552854910.09,4,2,9611,11111000,1,243,49.75,0,28,None,None,None
1552854915.24,4,2,10404,11111000,1,241,49.80078125,0,57,None,None,None
1552854921.25,4,2,9611,11111000,1,243,49.75,0,28,None,None,None
1552854924.25,4,2,10404,11111000,1,241,49.80078125,0,56,None,None,None
1552854930.26,4,2,9611,11111000,1,243,49.75,-2,29,None,None,None
1552854933.26,4,2,10404,11111000,1,240,49.80078125,2,57,None,None,None
1552854933.41,4,2,7344,11111000,1,243,49.69921875,-7,5,None,None,None
1552854940.02,4,2,9611,11111000,1,243,49.75,0,28,None,None,None
1552854943.24,4,2,10404,11111000,1,241,49.75,0,57,None,None,None
1552854945.27,4,2,7344,11111000,1,243,49.69921875,-7,5,None,None,None
1552854951.28,4,2,9611,11111000,1,243,49.75,0,26,None,None,None
1552854954.28,4,2,10404,11111000,1,241,49.80078125,0,57,None,None,None
1552854960.29,4,2,9611,11111000,1,243,49.75,0,26,None,None,None
1552854963.29,4,2,10404,11111000,1,241,49.75,0,58,None,None,None
1552854969.93,4,2,9611,11111000,1,243,49.69921875,0,27,None,None,None
1552854973.18,4,2,10404,11111000,1,241,49.80078125,0,56,None,None,None
1552854973.29,4,2,7344,11111000,1,243,49.69921875,-8,5,None,None,None
1552854981.31,4,2,9611,11111000,1,242,49.75,0,28,None,None,None
1552854984.31,4,2,10404,11111000,1,240,49.75,0,56,None,None,None
1552854990.31,4,2,9611,11111000,1,242,49.69921875,0,28,None,None,None
1552854993.32,4,2,10404,11111000,1,240,49.75,0,57,None,None,None
1552854999.85,4,2,9611,11111000,1,242,49.75,0,28,None,None,None
1552855003.12,4,2,10404,11111000,1,240,49.80078125,0,57,None,None,None
1552855003.23,4,2,7344,11111000,1,242,49.6484375,-7,5,None,None,None
1552855011.34,4,2,9611,11111000,1,242,49.75,0,27,None,None,None
1552855014.34,4,2,10404,11111000,1,241,49.80078125,0,59,None,None,None
1552855020.34,4,2,9611,11111000,1,243,49.80078125,0,28,None,None,None
1552855023.35,4,2,10404,11111000,1,241,49.80078125,0,56,None,None,None
1552855029.77,4,2,9611,11111000,1,243,49.75,0,28,None,None,None
1552855033.06,4,2,10404,11111000,1,241,49.80078125,0,57,None,None,None
1552855041.36,4,2,9611,11111000,1,243,49.80078125,0,27,None,None,None
1552855050.37,4,2,9611,11111000,1,243,49.75,0,27,None,None,None
1552855053.37,4,2,7344,11111000,1,243,49.69921875,-8,4,None,None,None
1552855059.7,4,2,9611,11111000,1,242,49.80078125,0,28,None,None,None
1552855062.95,4,2,7344,11111000,1,243,49.75,-7,6,None,None,None
1552855063.07,4,2,10404,11111000,1,240,49.80078125,0,58,None,None,None
1552855071.39,4,2,9611,11111000,1,242,49.75,0,27,None,None,None
1552855074.4,4,2,7344,11111000,1,242,49.69921875,-7,4,None,None,None
1552855080.4,4,2,9611,11111000,1,242,49.75,-2,27,None,None,None
1552855083.4,4,2,7344,11111000,1,242,49.69921875,-6,4,None,None,None
1552855089.62,4,2,9611,11111000,1,242,49.75,0,26,None,None,None
1552855092.85,4,2,7344,11111000,1,242,49.69921875,-8,4,None,None,None
1552855092.96,4,2,10404,11111000,1,240,49.80078125,0,58,None,None,None
1552855101.42,4,2,9611,11111000,1,242,49.75,0,27,None,None,None
1552855104.43,4,2,7344,11111000,1,242,49.69921875,-7,4,None,None,None
1552855110.43,4,2,9611,11111000,1,242,49.80078125,0,27,None,None,None
1552855113.43,4,2,7344,11111000,1,242,49.75,-8,5,None,None,None
1552855119.54,4,2,9611,11111000,1,242,49.75,-2,28,None,None,None
1552855122.74,4,2,7344,11111000,1,243,49.69921875,-7,5,None,None,None
1552855122.89,4,2,10404,11111000,1,240,49.80078125,0,57,None,None,None
1552855131.45,4,2,9611,11111000,1,243,49.75,0,26,None,None,None
1552855134.45,4,2,7344,11111000,1,243,49.69921875,-6,4,None,None,None
1552855140.46,4,2,9611,11111000,1,243,49.80078125,0,28,None,None,None
1552855143.46,4,2,7344,11111000,1,244,49.75,-8,5,None,None,None
1552855152.63,4,2,7344,11111000,1,244,49.75,-7,5,None,None,None
1552855152.83,4,2,10404,11111000,1,242,49.8515625,0,57,None,None,None
1552855159.43,4,2,9611,11111000,1,244,49.80078125,0,28,None,None,None
1552855164.48,4,2,7344,11111000,1,244,49.75,-9,5,None,None,None
1552855170.49,4,2,9611,11111000,1,244,49.75,0,28,None,None,None
1552855173.49,4,2,7344,11111000,1,244,49.69921875,-7,5,None,None,None
1552855179.5,4,2,9611,11111000,1,243,49.80078125,0,28,None,None,None
1552855182.53,4,2,7344,11111000,1,243,49.80078125,-7,5,None,None,None
1552855182.78,4,2,10404,11111000,1,241,49.8515625,0,57,None,None,None
1552855189.35,4,2,9611,11111000,1,243,49.80078125,0,28,None,None,None
1552855192.5,4,2,7344,11111000,1,243,49.75,-8,5,None,None,None
1552855194.51,4,2,10404,11111000,1,241,49.8515625,0,57,None,None,None
1552855200.52,4,2,9611,11111000,1,243,49.80078125,0,27,None,None,None
1552855203.52,4,2,7344,11111000,1,243,49.80078125,-6,5,None,None,None
1552855209.53,4,2,9611,11111000,1,244,49.80078125,0,27,None,None,None
1552855212.53,4,2,7344,11111000,1,244,49.75,-8,4,None,None,None
1552855212.72,4,2,10404,11111000,1,242,49.8515625,0,57,None,None,None
1552855219.27,4,2,9611,11111000,1,244,49.80078125,0,28,None,None,None
1552855222.4,4,2,7344,11111000,1,244,49.80078125,-8,3,None,None,None
1552855224.54,4,2,10404,11111000,1,241,49.80078125,0,59,None,None,None
1552855230.55,4,2,9611,11111000,1,243,49.80078125,0,26,None,None,None
1552855233.55,4,2,7344,11111000,1,244,49.75,-7,6,None,None,None
1552855239.56,4,2,9611,11111000,1,244,49.80078125,0,27,None,None,None
1552855242.56,4,2,7344,11111000,1,244,49.80078125,-8,5,None,None,None
1552855242.67,4,2,10404,11111000,1,241,49.8515625,0,60,None,None,None
1552855249.18,4,2,9611,11111000,1,242,49.80078125,0,26,None,None,None
1552855252.3,4,2,7344,11111000,1,242,49.80078125,-7,5,None,None,None
1552855254.57,4,2,10404,11111000,1,239,49.8984375,0,57,None,None,None
1552855260.58,4,2,9611,11111000,1,242,49.8515625,0,27,None,None,None
1552855263.58,4,2,7344,11111000,1,242,49.80078125,-7,5,None,None,None
1552855269.59,4,2,9611,11111000,1,242,49.80078125,0,28,None,None,None
1552855272.59,4,2,7344,11111000,1,242,49.80078125,-7,5,None,None,None
1552855279.1,4,2,9611,11111000,1,242,49.8515625,0,27,None,None,None
1552855282.21,4,2,7344,11111000,1,242,49.8515625,-8,5,None,None,None
1552855284.6,4,2,10404,11111000,1,239,49.8984375,0,57,None,None,None
1552855293.61,4,2,7344,11111000,1,242,49.8515625,-7,4,None,None,None
1552855299.61,4,2,9611,11111000,1,241,49.8984375,0,27,None,None,None
1552855302.62,4,2,7344,11111000,1,241,49.8515625,-7,5,None,None,None
1552855309.02,4,2,9611,11111000,1,241,49.8984375,0,27,None,None,None
1552855312.11,4,2,7344,11111000,1,242,49.8984375,-7,4,None,None,None
1552855312.54,4,2,10404,11111000,1,239,49.94921875,0,57,None,None,None
1552855320.64,4,2,9611,11111000,1,242,49.8984375,0,27,None,None,None
1552855323.64,4,2,7344,11111000,1,242,49.8984375,-8,3,None,None,None
1552855329.64,4,2,9611,11111000,1,241,49.8984375,0,27,None,None,None
1552855332.65,4,2,7344,11111000,1,241,49.8515625,-8,4,None,None,None
1552855338.94,4,2,9611,11111000,1,241,49.8515625,0,27,None,None,None
1552855342.02,4,2,7344,11111000,1,241,49.8515625,-8,4,None,None,None
1552855342.49,4,2,10404,11111000,1,239,49.8984375,0,55,None,None,None
1552855350.67,4,2,9611,11111000,1,240,49.8984375,-2,27,None,None,None
1552855353.67,4,2,7344,11111000,1,241,49.8984375,-7,5,None,None,None
1552855359.67,4,2,9611,11111000,1,240,49.8984375,0,27,None,None,None
1552855362.68,4,2,7344,11111000,1,241,49.8515625,-8,4,None,None,None
1552855368.86,4,2,9611,11111000,1,241,49.8984375,0,26,None,None,None
1552855371.92,4,2,7344,11111000,1,241,49.8984375,-8,5,None,None,None
1552855372.43,4,2,10404,11111000,1,239,49.94921875,0,56,None,None,None
1552855380.69,4,2,9611,11111000,1,240,49.8984375,0,26,None,None,None
1552855383.7,4,2,7344,11111000,1,241,49.8515625,-7,4,None,None,None
1552855389.7,4,2,9611,11111000,1,240,49.8984375,0,28,None,None,None
1552855392.71,4,2,7344,11111000,1,240,49.8984375,-5,4,None,None,None
1552855401.83,4,2,7344,11111000,1,241,49.8515625,-7,3,None,None,None
1552855402.37,4,2,10404,11111000,1,238,49.94921875,0,57,None,None,None
1552855410.72,4,2,9611,11111000,1,240,49.8984375,0,26,None,None,None
1552855413.73,4,2,7344,11111000,1,241,49.8515625,-6,5,None,None,None
1552855419.73,4,2,9611,11111000,1,241,49.8984375,0,26,None,None,None
1552855422.74,4,2,7344,11111000,1,241,49.8984375,-8,5,None,None,None
1552855431.75,4,2,7344,11111000,1,242,49.8984375,-7,4,None,None,None
1552855432.32,4,2,10404,11111000,1,239,49.94921875,0,56,None,None,None
1552855438.67,4,2,9611,11111000,1,241,49.8984375,0,26,None,None,None
1552855441.69,4,2,7344,11111000,1,241,49.8515625,-8,5,None,None,None
1552855443.76,4,2,10404,11111000,1,239,49.94921875,0,57,None,None,None
1552855449.76,4,2,9611,11111000,1,241,49.8984375,0,26,None,None,None
1552855452.77,4,2,7344,11111000,1,241,49.8515625,-7,6,None,None,None
1552855458.77,4,2,9611,11111000,1,241,49.8515625,-2,27,None,None,None
1552855461.77,4,2,7344,11111000,1,241,49.80078125,-8,5,None,None,None
1552855462.27,4,2,10404,11111000,1,239,49.8984375,0,57,None,None,None
1552855468.58,4,2,9611,11111000,1,241,49.80078125,0,26,None,None,None
1552855471.59,4,2,7344,11111000,1,241,49.80078125,-8,4,None,None,None
1552855473.79,4,2,10404,11111000,1,239,49.8515625,0,56,None,None,None
1552855479.79,4,2,9611,11111000,1,240,49.8515625,0,27,None,None,None
1552855482.8,4,2,7344,11111000,1,240,49.80078125,-6,4,None,None,None
1552855488.8,4,2,9611,11111000,1,240,49.80078125,0,26,None,None,None
1552855491.8,4,2,7344,11111000,1,240,49.80078125,-7,3,None,None,None
1552855492.22,4,2,10404,11111000,1,238,49.8984375,0,57,None,None,None
1552855498.5,4,2,9611,11111000,1,240,49.80078125,-2,27,None,None,None
1552855501.5,4,2,7344,11111000,1,241,49.75,-8,5,None,None,None
1552855503.82,4,2,10404,11111000,1,238,49.8515625,0,58,None,None,None
1552855509.82,4,2,9611,11111000,1,241,49.8515625,0,27,None,None,None
1552855512.82,4,2,7344,11111000,1,241,49.80078125,-6,6,None,None,None
1552855518.83,4,2,9611,11111000,1,241,49.80078125,0,28,None,None,None
1552855521.83,4,2,7344,11111000,1,242,49.80078125,-7,4,None,None,None
1552855522.17,4,2,10404,11111000,1,239,49.8984375,-2,57,None,None,None
1552855528.42,4,2,9611,11111000,1,242,49.80078125,0,25,None,None,None
1552855531.4,4,2,7344,11111000,1,242,49.80078125,-8,4,None,None,None
1552855533.84,4,2,10404,11111000,1,239,49.8984375,0,57,None,None,None
1552855539.85,4,2,9611,11111000,1,241,49.8515625,0,28,None,None,None
1552855542.85,4,2,7344,11111000,1,242,49.80078125,-7,4,None,None,None
1552855548.86,4,2,9611,11111000,1,241,49.8515625,0,27,None,None,None
1552855551.86,4,2,7344,11111000,1,241,49.80078125,-7,4,None,None,None
1552855552.12,4,2,10404,11111000,1,239,49.8515625,0,55,None,None,None
1552855558.33,4,2,9611,11111000,1,241,49.8515625,0,27,None,None,None
1552855561.29,4,2,7344,11111000,1,242,49.8515625,-6,4,None,None,None
1552855563.87,4,2,10404,11111000,1,239,49.8984375,0,57,None,None,None
1552855569.88,4,2,9611,11111000,1,241,49.8515625,0,26,None,None,None
1552855572.88,4,2,7344,11111000,1,242,49.80078125,-8,6,None,None,None
1552855578.89,4,2,9611,11111000,1,241,49.8515625,0,27,None,None,None
1552855581.89,4,2,7344,11111000,1,241,49.8515625,-8,5,None,None,None
1552855582.07,4,2,10404,11111000,1,238,49.8984375,0,58,None,None,None
1552855588.25,4,2,9611,11111000,1,240,49.8515625,0,28,None,None,None
1552855591.19,4,2,7344,11111000,1,241,49.80078125,-7,6,None,None,None
1552855593.9,4,2,10404,11111000,1,238,49.8984375,0,56,None,None,None
1552855599.91,4,2,9611,11111000,1,240,49.8515625,0,27,None,None,None
1552855602.91,4,2,7344,11111000,1,241,49.8515625,-7,5,None,None,None
1552855608.92,4,2,9611,11111000,1,240,49.8515625,0,26,None,None,None
1552855611.92,4,2,7344,11111000,1,241,49.80078125,-7,6,None,None,None
1552855618.16,4,2,9611,11111000,1,241,49.8515625,0,27,None,None,None
1552855621.09,4,2,7344,11111000,1,241,49.8515625,-7,4,None,None,None
1552855623.93,4,2,10404,11111000,1,239,49.94921875,0,58,None,None,None
1552855629.94,4,2,9611,11111000,1,241,49.8515625,0,26,None,None,None
1552855632.94,4,2,7344,11111000,1,241,49.8515625,-7,5,None,None,None
1552855638.95,4,2,9611,11111000,1,241,49.8984375,0,27,None,None,None
1552855641.95,4,2,7344,11111000,1,242,49.8984375,-7,4,None,None,None
1552855648.07,4,2,9611,11111000,1,241,49.8984375,0,27,None,None,None
1552855651.94,4,2,10404,11111000,1,239,50.0,0,56,None,None,None
1552855659.97,4,2,9611,11111000,1,241,49.8984375,0,27,None,None,None
1552855660.95,4,2,7344,11111000,1,241,49.8515625,-8,4,None,None,None
1552855662.97,4,2,10404,11111000,1,239,49.94921875,0,57,None,None,None
1552855668.98,4,2,9611,11111000,1,241,49.8515625,0,27,None,None,None
1552855671.98,4,2,7344,11111000,1,241,49.8515625,-8,4,None,None,None
1552855677.99,4,2,9611,11111000,1,241,49.8984375,0,27,None,None,None
1552855680.99,4,2,7344,11111000,1,242,49.8515625,-7,4,None,None,None
1552855681.89,4,2,10404,11111000,1,239,49.94921875,0,57,None,None,None
1552855687.96,4,2,9611,11111000,1,241,49.8984375,0,27,None,None,None
1552855690.85,4,2,7344,11111000,1,241,49.8515625,-7,4,None,None,None
1552855693.0,4,2,10404,11111000,1,239,49.94921875,0,56,None,None,None
1552855699.01,4,2,9611,11111000,1,241,49.8984375,0,26,None,None,None
1552855702.01,4,2,7344,11111000,1,242,49.8515625,-7,5,None,None,None
1552855708.02,4,2,9611,11111000,1,241,49.8515625,0,26,None,None,None
1552855711.02,4,2,7344,11111000,1,242,49.8515625,-7,5,None,None,None
1552855711.84,4,2,10404,11111000,1,239,49.94921875,0,57,None,None,None
1552855717.88,4,2,9611,11111000,1,241,49.8984375,-2,27,None,None,None
1552855720.74,4,2,7344,11111000,1,242,49.8515625,-7,5,None,None,None
1552855723.03,4,2,10404,11111000,1,239,49.94921875,0,57,None,None,None
1552855729.04,4,2,9611,11111000,1,242,49.8984375,0,27,None,None,None
1552855732.04,4,2,7344,11111000,1,242,49.8984375,-7,4,None,None,None
1552855738.05,4,2,9611,11111000,1,242,49.94921875,0,29,None,None,None
1552855741.05,4,2,7344,11111000,1,242,49.8515625,-7,4,None,None,None
1552855741.79,4,2,10404,11111000,1,240,49.94921875,0,57,None,None,None
1552855747.79,4,2,9611,11111000,1,242,49.8984375,-2,27,None,None,None
1552855750.64,4,2,7344,11111000,1,242,49.8984375,-7,4,None,None,None
1552855753.06,4,2,10404,11111000,1,240,50.0,0,56,None,None,None
1552855759.07,4,2,9611,11111000,1,242,49.8984375,-2,27,None,None,None
1552855762.07,4,2,10404,11111000,1,240,49.94921875,0,58,None,None,None
1552855768.08,4,2,9611,11111000,1,242,49.8984375,0,27,None,None,None
1552855771.08,4,2,7344,11111000,1,242,49.8515625,-7,5,None,None,None
1552855771.74,4,2,10404,11111000,1,240,49.94921875,0,58,None,None,None
1552855777.71,4,2,9611,11111000,1,242,49.8984375,0,28,None,None,None
1552855780.54,4,2,7344,11111000,1,243,49.8515625,-8,5,None,None,None
1552855783.09,4,2,10404,11111000,1,240,49.94921875,0,57,None,None,None
1552855789.1,4,2,9611,11111000,1,242,49.8984375,0,27,None,None,None
1552855792.1,4,2,7344,11111000,1,243,49.8984375,-7,4,None,None,None
1552855798.11,4,2,9611,11111000,1,243,49.8984375,0,28,None,None,None
1552855801.11,4,2,7344,11111000,1,243,49.8515625,-8,4,None,None,None
1552855801.69,4,2,10404,11111000,1,240,49.94921875,-2,57,None,None,None
1552855807.63,4,2,9611,11111000,1,242,49.8984375,-2,26,None,None,None
1552855810.44,4,2,7344,11111000,1,243,49.8515625,-7,5,None,None,None
1552855813.12,4,2,10404,11111000,1,240,49.94921875,0,57,None,None,None
1552855819.12,4,2,9611,11111000,1,242,49.8984375,0,28,None,None,None
1552855822.13,4,2,7344,11111000,1,243,49.8984375,-8,6,None,None,None
1552855828.14,4,2,9611,11111000,1,242,49.8984375,0,27,None,None,None
1552855831.14,4,2,7344,11111000,1,243,49.8984375,-8,5,None,None,None
1552855831.64,4,2,10404,11111000,1,240,49.94921875,0,57,None,None,None
1552855837.54,4,2,9611,11111000,1,242,49.8984375,0,28,None,None,None
1552855840.34,4,2,7344,11111000,1,243,49.8515625,-8,5,None,None,None
1552855843.15,4,2,10404,11111000,1,240,49.94921875,0,57,None,None,None
1552855849.15,4,2,9611,11111000,1,242,49.94921875,0,26,None,None,None
1552855852.16,4,2,7344,11111000,1,243,49.8984375,-7,5,None,None,None
1552855858.16,4,2,9611,11111000,1,243,49.94921875,0,28,None,None,None
